מזהה ייחודי להצעות חוק,המספר של הצעת החוק הממשלתית,סטטוס הצעת החוק הממשלתית,מספר הכנסת,האם הוחל על הצעת החוק דין רציפות,סיבת העצירה,סדרת הפרסום לקריאה הראשונה,הועדה המטפלת,שם ההצעה,מזהה ההצעה שאליה מוזגה ההצעה,מזהה ההצעה לפיצוול,שם מוצע לפיצול,תיאור סוגי המסמכים הקשורים,סוגי שינויים לשם ההצעה
248395,303,התקבלה בקריאה שלישית,17,,,,הפנים והגנת הסביבה,"חוק המשטרה (דין משמעתי, בירור קבילות שוטרים והוראות שונות) (תיקון מס' 2), התשס""ח-2008",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל
248393,304,התקבלה בקריאה שלישית,17,,,,"החוקה, חוק ומשפט","חוק לתיקון ולהארכת תוקפן של תקנות שעת חירום (יהודה והשומרון וחבל עזה - שיפוט בעבירות ועזרה משפטית), התשס""ז-2007",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל
247149,299,התקבלה בקריאה שלישית,17,,,,"החוקה, חוק ומשפט","חוק הקאדים (תיקון מס' 15), התשס""ח-2007",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל
247148,299,התקבלה בקריאה שלישית,17,,,,"החוקה, חוק ומשפט","חוק שמאי מקרקעין (תיקון מס' 2), התשס""ח-2008",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לחוק שהתקבל
245754,298,התקבלה בקריאה שלישית,17,,,,הכלכלה,"חוק גלי צה""ל - שידורי רדיו של צבא הגנה לישראל (שידורי חסות ותשדירי שירות) (הוראת שעה) (תיקון), התשס""ז-2007",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל
245752,298,התקבלה בקריאה שלישית,17,,,,"החוקה, חוק ומשפט","חוק בתי המשפט (תיקון מס' 45), התשס""ז-2007",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל
245332,295,התקבלה בקריאה שלישית,17,,,,החוץ והבטחון,"חוק שירות המילואים, התשס""ח-2008",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל
245331,294,התקבלה בקריאה שלישית,17,,,,הפנים והגנת הסביבה,"חוק לתיקון פקודת בתי הסוהר (מס' 34), התשס""ח-2007",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל
245330,294,התקבלה בקריאה שלישית,17,,,,הכספים,"חוק מיסוי מקרקעין (שבח, מכירה ורכישה) (תיקון מס' 58), התשס""ז-2007",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל | לקריאה השנייה והשלישית
245328,294,התקבלה בקריאה שלישית,17,,,,הכלכלה,"חוק כרטיסי חיוב (תיקון מס' 4), התשס""ח-2008",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל
245324,297,התקבלה בקריאה שלישית,17,,,,לקידום מעמד האישה,"חוק עבודת נשים (תיקון מס' 38), התשס""ז-2007",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל | לקריאה השנייה והשלישית
245306,293,התקבלה בקריאה שלישית,17,,,,"החוקה, חוק ומשפט","חוק המרכז לגביית קנסות, אגרות והוצאות (תיקון מס' 5), התשס""ח-2008",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל
245305,293,התקבלה בקריאה שלישית,17,,,,הכלכלה,"חוק התקשורת (בזק ושידורים) (תיקון מס' 37), התשס""ז-2007",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל
245233,296,התקבלה בקריאה שלישית,17,,,,החינוך התרבות והספורט,"חוק חינוך ממלכתי (תיקון מס' 7), התשס""ז-2007",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל | לקריאה השנייה והשלישית
242230,291,התקבלה בקריאה שלישית,17,,,,הכספים,"חוק הפיקוח על שירותים פיננסיים (קופות גמל) (תיקון מס' 3), התשס""ח-2008",,267271,"הצעת חוק לתיקון פקודת מס הכנסה (תיקון מס' 160 והוראת שעה), התשס""ח- 2007",הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל | לקריאה השנייה והשלישית
242230,291,התקבלה בקריאה שלישית,17,,,,הכספים,"חוק הפיקוח על שירותים פיננסיים (קופות גמל) (תיקון מס' 3), התשס""ח-2008",,267270,"הצעת חוק להגדלת שיעור ההשתתפות בכח העבודה ולצמצום פערים חברתיים (מס הכנסה שלילי), התשס""ח-2007",הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל | לקריאה השנייה והשלישית
241408,287,התקבלה בקריאה שלישית,17,,,,"העבודה, הרווחה והבריאות","חוק לתיקון פקודת הרופאים (מס' 9), התשס""ז-2007",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לחוק שהתקבל
240967,286,התקבלה בקריאה שלישית,17,,,,"העבודה, הרווחה והבריאות","חוק שוויון זכויות לאנשים עם מוגבלות (תיקון מס' 4), התשס""ז-2007",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל
240793,284,התקבלה בקריאה שלישית,17,,,,החינוך התרבות והספורט,"חוק בנימין זאב הרצל (ציון זכרו ופועלו) (תיקון), התשס""ז-2007",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל
190365,282,התקבלה בקריאה שלישית,17,,,,הכלכלה,"חוק משק החשמל (תיקון מס' 5), התשס""ז-2007",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל
188876,281,התקבלה בקריאה שלישית,17,,,,הכלכלה,"חוק לעידוד בניית דירות להשכרה, התשס""ז-2007",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל
185746,279,התקבלה בקריאה שלישית,17,,,,הכלכלה,"חוק שירות נתוני אשראי (תיקון מס' 3), התשס""ז-2007",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל
185745,280,התקבלה בקריאה שלישית,17,,,,"החוקה, חוק ומשפט","חוק המפלגות (בחירות מקדימות) (הוראת שעה), התשס""ז-2007",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל
185056,277,התקבלה בקריאה שלישית,17,,,,הפנים והגנת הסביבה,"חוק המועצות האזוריות (מועד בחירות כלליות) (תיקון מס' 4), התשס""ז-2007",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל
185054,278,התקבלה בקריאה שלישית,17,,,,הכספים,"חוק הסדרים במשק המדינה (תיקוני חקיקה) (תיקון מס' 12), התשס""ז-2007",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל
184821,275,התקבלה בקריאה שלישית,17,,,,הכספים,"חוק לתיקון פקודת מס הכנסה (מס' 153), התשס""ז-2007",,184430,"הצעת חוק לתיקון פקודת מס הכנסה (תיקון מס' 152), התשס""ז-2006",הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לחוק שהתקבל
184430,275,התקבלה בקריאה שלישית,17,,,,הכספים,"חוק לתיקון פקודת מס הכנסה (מס' 152 והוראת שעה), התשס""ז-2006",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל
184065,274,התקבלה בקריאה שלישית,17,,,,החוץ והבטחון,"חוק הפיקוח על יצוא ביטחוני, התשס""ז-2007",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל | לקריאה השנייה והשלישית
183842,272,התקבלה בקריאה שלישית,17,,,,הכלכלה,"חוק הגנת הצרכן (תיקון מס' 21), התשס""ח-2007",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל
183814,273,התקבלה בקריאה שלישית,17,,,,הפנים והגנת הסביבה,"חוק האזרחות והכניסה לישראל (הוראת שעה) (תיקון מס' 2), התשס""ז-2007",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל
183155,268,התקבלה בקריאה שלישית,17,,,,הכלכלה,"חוק להסדרת תוצרת אורגנית (תיקון), התשס""ח-2008",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל | לקריאה השנייה והשלישית
183154,271,התקבלה בקריאה שלישית,17,,,,"החוקה, חוק ומשפט","חוק סדר הדין הפלילי (הוראת שעה), התשס""ז-2006",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,
183050,270,התקבלה בקריאה שלישית,17,,,,החוץ והבטחון,"חוק שירות ביטחון (הגבלות קריאה לשירות מילואים של קצין - הוראת שעה) (תיקון מס' 5), התשס""ז-2006",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,
183049,269,התקבלה בקריאה שלישית,17,,,,הכלכלה,"חוק המועצה לענף הלול (ייצור ושיווק) (תיקון מס' 15), התשס""ז-2007",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל
182825,260,התקבלה בקריאה שלישית,17,,,,הכספים,"חוק בנק ישראל (תיקון מס' 21), התשס""ז-2007",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לחוק שהתקבל
182824,260,התקבלה בקריאה שלישית,17,,,,"החוקה, חוק ומשפט","חוק ההוצאה לפועל (תיקון מס' 29), התשס""ט-2008",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל
182797,260,התקבלה בקריאה שלישית,17,,,,הכספים,"חוק ערי ואזורי פיתוח (תיקון מס' 8), התשס""ח-2007",,185132,"פרק י""ב, סעיף 76 (חוק ערי ואזורי פיתוח)(ההסדר הקבוע) מתוך הצעת חוק ההסדרים במשק המדינה (תיקוני חקיקה להשגת יעדי התקציב והמדיניות הכלכלית לשנת הכספים 2007), התשס""ז-2006",הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לחוק שהתקבל | לקריאה השנייה והשלישית
