מזהה ייחודי של הצעות חוק,מספר הכנסת,שם החוק שהתקבל,המשרד היוזם לפי התזכיר,קוד הועדה שדנה בהצעת החוק,שם הועדה,השרים הממונים,סיווג - חוקי הסדרים,סיווג - תקציב,מספר מ’ של הצעת החוק,תאריך פרסום החוק בספר החוקים,מספר חוברת,מספר עמוד,מספר עמודי חקיקה,מספר עמודי חקיקה - הערות,דיון ראשון במליאה,הונחה על שולחן הכנסת לקריאה ראשונה,כמה זמן חלף בין הגשת הצעת החוק ועד הקריאה הראשונה,כמה זמן חלף בין הגשת הצעת החוק ועד הקריאה הראשונה - לא כולל פגרות,כמה זמן חלף בין ההצבעה הראשונה שהתקבלה ועד תחילת הדיון בה בוועדה הרלוונטית,כמה זמן חלף בין ההצבעה הראשונה שהתקבלה ועד תחילת הדיון בה בוועדה הרלוונטית - לא כולל פגרות,כמה זמן חלף בין תחילת הדיון בוועדה ועד לסיום הכנת החוק לקריאה שנייה ושלישית,כמה זמן חלף בין תחילת הדיון בוועדה ועד לסיום הכנת החוק לקריאה שנייה ושלישית - לא כולל פגרות,כמה זמן חלף מהגשת הצעת החוק ועד לאישור החוק,כמה זמן חלף מהגשת הצעת החוק ועד לאישור החוק - לא כולל פגרות,כמה זמן חלף מהדיון הראשון במליאה ועד לאישור החוק,כמה זמן חלף מהדיון הראשון במליאה ועד לאישור החוק - לא כולל פגרות
148004,4,"חוק לתיקון דיני הקרקעות (המרת ""מתרוכה""), התש""ך-1960",,371,החוקה חוק ומשפט,,False,False,412,1960-08-18,316,92,1,,1960-03-09,1960-03-09,0,0,,,,,162,121,162,121
150216,4,"חוק נכי רדיפות הנאצים (תיקון), התש""ך-1960",,323,הכספים,"האוצר, המשפטים",False,False,424,1960-08-18,316,88,1,,1960-07-18,1960-07-18,0,0,,,,,31,23,31,23
148043,4,"חוק הספנות (כלי שיט), התש""ך-1960",,266,הכלכלה,התחבורה והבטיחות בדרכים ,False,False,392,1960-08-14,315,70,18,,1959-12-29,1959-12-29,0,0,,,,,229,192,229,192
147318,4,"חוק למניעת הסתננות (עבירות ושיפוט) (תיקון), התש""ך-1960",,241,החוץ והבטחון,הביטחון,False,False,426,1960-08-12,314,64,0.5,"more then 1 bill in page, split num pages between them",1960-07-11,1960-07-11,0,0,,,,,32,30,32,30
147980,4,"חוק מקדמה למס רכוש עירוני ולארנונה לפיצוי נזקי מלחמה, התש""ך-1960",,323,הכספים,,False,False,431,1960-08-12,314,65,5,,1960-07-25,1960-07-25,0,0,,,,,18,16,18,16
148517,4,"חוק הרשויות המקומיות (תוספת למס הכנסה) (הוראות שונות), התש""ך-1960",,323,הכספים,,False,False,411,1960-08-12,314,64,0.5,"more then 1 bill in page, split num pages between them",1960-02-08,1960-02-08,0,0,,,,,186,151,186,151
148828,4,"חוק התקציב לשנת 1960/61, התש""ך-1960",,323,הכספים,,False,False,25,1960-08-10,28,209,1,"page number restarted, might be more pages",1960-02-15,1960-02-15,0,0,,,,,177,144,177,144
147163,4,"חוק גיל הנישואין (תיקון), התש""ך-1960",,371,החוקה חוק ומשפט,המשפטים,False,False,399,1960-07-31,313,60,1.0,"more then 1 bill in page, split num pages between them",1959-12-01,1959-12-01,0,0,,,,,243,210,243,210
148629,4,"חוק שירות הקבע בצבא הגנה לישראל (גמלאות) (תיקון), התש""ך-1960",,288,ועדת העבודה,,False,False,426,1960-07-31,313,60,1.0,"more then 1 bill in page, split num pages between them",1960-07-11,1960-07-11,0,0,,,,,20,20,20,20
149193,4,"חוק להארכת תוקף של תקנות שעת חרום (הסדרת השמירה בישובים) (מס. 2),התש""ך-1960",,308,הפנים,,False,False,423,1960-07-31,313,62,2,,1960-07-04,1960-07-04,0,0,,,,,27,27,27,27
147462,4,חוק-יסוד: מקרקעי ישראל,,371,החוקה חוק ומשפט,,False,False,413,1960-07-29,312,56,0.5,"more then 1 bill in page, split num pages between them",1960-02-22,1960-02-22,0,0,,,,,158,125,158,125
148005,4,"חוק מקרקעי ישראל, התש""ך-1960",,323,הכספים,"האוצר, הבינוי והשיכון",False,False,413,1960-07-29,312,56,0.5,"more then 1 bill in page, split num pages between them",1960-02-22,1960-02-22,0,0,,,,,158,125,158,125
148006,4,"חוק מינהל מקרקעי ישראל, התש""ך-1960",,323,הכספים,"האוצר, הבינוי והשיכון",False,False,413,1960-07-29,312,57,3,,1960-02-22,1960-02-22,0,0,,,,,158,125,158,125
150256,4,"חוק הנוער (טיפול והשגחה), התש""ך-1960",,276,השירותים הציבוריים,"העבודה, הרווחה והשירותים החברתיים",False,False,367,1960-07-14,311,52,4,,1960-01-05,1960-01-05,0,0,,,,,191,158,191,158
147642,4,"חוק מילווה פיתוח, התש""ך-1960",,323,הכספים,,False,False,427,1960-07-12,310,47,1,,1960-06-22,1960-06-22,0,0,,,,,20,20,20,20
147665,4,"חוק מילווה קצר מועד, התש""ך-1960",,323,הכספים,,False,False,427,1960-07-12,310,48,4,,1960-06-22,1960-06-22,0,0,,,,,20,20,20,20
147967,4,"חוק לתיקון פקודת המטבע (מס' 2), התש""ך-1960",,323,הכספים,,False,False,425,1960-07-12,310,46,0.5,"more then 1 bill in page, split num pages between them",1960-06-22,1960-06-22,0,0,,,,,20,20,20,20
150164,4,"חוק לתיקון פקודת הנזיקין האזרחיים (תיקון מס' 3), התש""ך-1960",,371,החוקה חוק ומשפט,,False,False,380,1960-07-12,310,46,0.5,"more then 1 bill in page, split num pages between them",1960-02-16,1960-02-16,0,0,,,,,147,114,147,114
149077,4,"חוק לתיקון תקנות ההגנה (כספים), התש""ך-1960",,323,הכספים,,False,False,419,1960-07-04,309,42,0.5,"more then 1 bill in page, split num pages between them",1960-05-25,1960-05-25,0,0,,,,,40,40,40,40
149144,4,"חוק להארכת תוקף של תקנות שעת חירום (פיקוח על אניות) (תיקון), התש""ך-1960",,266,הכלכלה,,False,False,423,1960-07-04,309,42,0.5,"more then 1 bill in page, split num pages between them",1960-06-13,1960-06-13,0,0,,,,,21,21,21,21
149235,4,"חוק לתיקון תקנות שעת חרום (תשלומי חובה), התש""ך-1960",,323,הכספים,,False,False,417,1960-07-04,309,43,3,,1960-03-15,1960-03-15,0,0,,,,,111,78,111,78
146979,4,"חוק הביטוח הלאומי (תיקון מס' 5), התש""ך-1960",,288,ועדת העבודה,,False,False,415,1960-04-14,308,36,1,,1960-03-08,1960-03-08,0,0,,,,,37,29,37,29
147126,4,"חוק שירות בתי הסוהר (נכים ונספים), התש""ך-1960",,288,ועדת העבודה,,False,False,415,1960-04-14,308,37,2,,1960-03-08,1960-03-08,0,0,,,,,37,29,37,29
147316,4,"חוק למניעת הפקעת שערים וספסרות (שיפוט) (תיקון מס' 2), התש""ך-1960",,266,הכלכלה,,False,False,411,1960-04-14,308,39,3,,1960-02-09,1960-02-09,0,0,,,,,65,57,65,57
148958,4,"חוק התביעות של קרבנות השואה (הסדר הטיפול) (תיקון), התש""ך-1960",,371,החוקה חוק ומשפט,המשפטים,False,False,408,1960-04-14,308,34,2,,1960-02-03,1960-02-03,0,0,,,,,71,63,71,63
147761,4,"חוק לתיקון פקודת מס הכנסה, התש""ך-1960",משרד האוצר,323,הכספים,,False,False,419,1960-04-11,307,30,4,,1960-03-23,1960-03-23,0,0,,,,,19,14,19,14
146867,4,"חוק אכסון במלון, התש""ך-1960",,308,הפנים,,False,False,412,1960-04-07,306,26,4,,1960-02-16,1960-02-16,0,0,,,,,51,50,51,50
148827,4,"חוק התקציב (אפריל-יוני 1960), התש""ך-1960",,323,הכספים,,False,False,26,1960-04-06,26,2,1,"missing magazine, might be more pages",1960-02-29,1960-02-29,0,0,,,,,37,37,37,37
147524,4,"חוק מבקר המדינה (הוראת שעה), התש""ך-1960",,323,הכספים,יושב ראש הכנסת,False,False,419,1960-04-05,305,22,0.5,"more then 1 bill in page, split num pages between them",1960-03-08,1960-03-08,0,0,,,,,28,28,28,28
148881,4,"חוק תקציבי השירותים הדתיים היהודיים (תיקון), התש""ך-1960",,308,הפנים,,False,False,418,1960-04-05,305,22,0.5,"more then 1 bill in page, split num pages between them",1960-03-23,1960-03-23,0,0,,,,,13,13,13,13
148728,4,"חוק שכר חברי הכנסת (תיקון), התש""ך-1960",,384,הכנסת,,False,False,416,1960-03-09,304,20,2,,1960-02-29,1960-02-29,0,0,,,,,9,9,9,9
146922,4,"חוק בול ביטחון (תיקון והארכת תקופת ההיטל) (תיקון), התש""ך-1960",,323,הכספים,,False,False,418,1960-03-05,305,23,3,,1960-03-15,1960-03-15,0,0,,,,,-10,-10,-10,-10
147894,4,"חוק מסי מכס ובלו (שינוי תעריף) (תיקון), התשי""ט-1959",,323,הכספים,האוצר,False,False,402,1960-03-03,303,18,2,,1959-12-21,1959-12-21,0,0,,,,,73,73,73,73
148002,4,"חוק לתיקון פקודת הקרקעות (סידור זכות הקניין), התש""ך-1960",,371,החוקה חוק ומשפט,,False,False,399,1960-02-25,302,13,5,,1959-12-14,1959-12-14,0,0,,,,,73,73,73,73
148981,4,"חוק להארכת תוקף של תקנות שעת חרום (איזורי בטחון), התש""ך-1959",,241,החוץ והבטחון,,False,False,406,1960-02-25,302,12,0.5,"more then 1 bill in page, split num pages between them",1960-01-27,1960-01-27,0,0,,,,,29,29,29,29
149169,4,"חוק להארכת תוקף של תקנות שעת חרום (רישום ציוד וגיוסו), התש""ך-1959",,241,החוץ והבטחון,,False,False,406,1960-02-25,302,12,0.5,"more then 1 bill in page, split num pages between them",1960-01-13,1960-01-13,0,0,,,,,43,43,43,43
148829,4,"חוק התקציב 1959/60 (תיקון), התש""ך-1960",,323,הכספים,,False,False,24,1960-02-19,25,206,1,"page number restarted, might be more pages",1960-01-12,1960-01-12,0,0,,,,,38,38,38,38
147957,4,"חוק המים (תיקון), התש""ך-1960",,266,הכלכלה,"החקלאות ופיתוח הכפר, האנרגיה, להגנת הסביבה",False,False,411,1960-02-17,301,10,1.0,"more then 1 bill in page, split num pages between them",1960-01-25,1960-01-25,0,0,,,,,23,23,23,23
149100,4,"חוק להארכת תקפן של תקנות שעת חרום (הפעלת רכב מנועי בבנזין),התש""ך-1960",,266,הכלכלה,,False,False,409,1960-02-17,301,10,1.0,"more then 1 bill in page, split num pages between them",1960-01-25,1960-01-25,0,0,,,,,23,23,23,23
