BillID,KnessetNum,Name,PublicationDate,MagazineNumber,PageNumber,budget_publication,num_pages,num_pages_comment
147437,1,"חוק יום העצמאות (תיקון), התש""י-1950",1950-03-28 00:00:00,38,105,,1,
147927,1,"חוק לביטול מס חירום על בנזין ונפט, התש""י-1950",1950-03-28 00:00:00,38,106,,1,
148869,1,"חוק התקציב (מס. 2) לשנת 1949/50, התש""י-1950",1950-04-04 00:00:00,39,107,,12,
148870,1,"חוק התקציב (אפריל-יוני 1950), התש""י-1950",1950-04-04 00:00:00,39,119,,4,
149094,1,"חוק לתיקון תקנות ההגנה (מניעת רווחים מופקעים), התש""י-1950",1950-04-05 00:00:00,40,123,,3,
147498,1,"חוק לימוד חובה (תיקון), התש""י-1950",1950-04-05 00:00:00,40,126,,1,
149128,1,"חוק להארכת תוקף של תקנות שעת חרום (עבירות תנועה - דין חיילים) (מס. 2), התש""י-1950",1950-04-05 00:00:00,40,127,,1,
149009,1,"חוק להארכת תוקף של תקנות שעת חירום (אכסון במלון) (מס. 2), התש""י-1950",1950-04-05 00:00:00,40,128,,1,
148132,1,"חוק לעידוד השקעות הון, התש""י-1950",1950-04-06 00:00:00,41,129,,8,
314382,1,"חוק בדבר מניעתו וענישתו של הפשע השמדת עם, התש""י-1950",1950-04-07 00:00:00,42,137,,2,
147715,1,"חוק מילווה לעיריית תל-אביב (ערבות), התש""י-1950",1950-05-18 00:00:00,43,139,,1,
147709,1,"חוק מילווה למועצה לשיווק פרי הדר (ערבות), התש""י-1950",1950-05-18 00:00:00,43,140,,1,
150152,1,"חוק נוטריונים למסמכים יוצאי חוץ, התש""י-1950",1950-05-18 00:00:00,43,141,,2,
148338,1,"חוק לתיקון פקודת פרי ההדר (פיקוח ושווק), התש""י-1950",1950-05-25 00:00:00,44,143,,2,
148208,1,"חוק לתיקון פקודת העיריות (מס' 2), התש""י-1950",1950-06-02 00:00:00,45,145,,1,
314467,1,"חוק לקיום צווים לפי תקנות-שעת-חירום בדבר תפיסת מקרקעים (שיכון מוסדות המדינה בירושלים), התש""י-1950",1950-06-02 00:00:00,45,146,,1,
148384,1,"חוק לתיקון פקודת פקידי הממשלה (שינוי תוארים), התש""י-1950",1950-06-08 00:00:00,46,147,,1,
147714,1,"חוק מילווה ל""צים"", חברת השיט הישראלית בע""מ (ערבות), התש""י-1950",1950-06-08 00:00:00,46,148,,1,
148387,1,"חוק לתיקון פקודת המסחר עם האויב, התש""י-1950",1950-06-16 00:00:00,47,149,,2,
147577,1,"חוק המועצה המשפטית (הוראת שעה), התש""י-1950",1950-06-23 00:00:00,48,151,,2,
147885,1,"חוק לתיקון פקודת מס רווחי חברות, התש""י-1950",1950-07-04 00:00:00,49,153,,0.5,"more then 1 bill in page, split num pages between them"
147889,1,"חוק מס קליטה (תיקון), התש""י-1950",1950-07-04 00:00:00,49,153,,0.5,"more then 1 bill in page, split num pages between them"
147836,1,"חוק מס הרכוש העירוני (הוראות שונות), התש""י-1950",1950-07-04 00:00:00,49,154,,1,
147749,1,"חוק לתיקון פקודת מס הכנסה, התש""י-1950",1950-07-05 00:00:00,50,155,,2,
147946,1,"חוק המעבר (הוראת שעה), התש""י-1950",1950-07-05 00:00:00,50,157,,1.0,"more then 1 bill in page, split num pages between them"
174513,1,"חוק לאישור מינויי שופטים של בית המשפט העליון, התש""י-1950",1950-07-05 00:00:00,50,157,,1.0,"more then 1 bill in page, split num pages between them"
148721,1,"חוק השבות, התש""י-1950",1950-07-06 00:00:00,51,159,,3,
148018,1,"חוק משפחות חיילים שנספו במערכה (תגמולים ושיקום), התש""י-1950",1950-07-21 00:00:00,52,162,,11,
148207,1,"חוק העיריות (הוראות שונות), התש""י-1950",1950-07-21 00:00:00,52,173,,1.0,"more then 1 bill in page, split num pages between them"
148463,1,"חוק רישום פטירות חיילים שנספו במלחמת השחרור, התש""י-1950",1950-07-21 00:00:00,52,173,,1.0,"more then 1 bill in page, split num pages between them"
147542,1,"חוק מגן דוד אדום, התש""י-1950",1950-07-21 00:00:00,52,175,,5,
150199,1,"חוק הנכים (תגמולים ושיקום) (תיקון), התש""י-1950",1950-07-26 00:00:00,53,180,,2,
148868,1,"חוק התקציב לשנת 1950/51, התש""י-1950",1950-07-28 00:00:00,54,182,,74,
147712,1,"חוק מילוות לפרדסנים (אשראי אמריקאי), התש""י-1950",1950-08-01 00:00:00,55,256,,2,
147145,1,"חוק בתי קברות צבאיים, התש""י-1950",1950-08-01 00:00:00,55,258,,3,
148268,1,"חוק ביטול עונש מלקות, התש""י-1950",1950-08-01 00:00:00,55,261,,1,
148303,1,"חוק לתיקון פקודת הפיצויים (הגנה), התש""י-1950",1950-08-01 00:00:00,55,262,,1,
147134,1,"חוק לתיקון פקודת בתי המשפט העירוניים, התש""י-1950",1950-08-01 00:00:00,55,263,,3,
149008,1,"חוק להארכת תוקף של תקנות שעת חירום (אכסון במלון) (מס. 3),התש""י-1950",1950-08-03 00:00:00,56,266,,6.0,"more then 1 bill in page, split num pages between them"
149110,1,"חוק נכסי גרמנים, התש""י-1950",1950-08-03 00:00:00,56,266,,6.0,"more then 1 bill in page, split num pages between them"
148560,1,"חוק רשות הפיתוח (העברת נכסים), התש""י-1950",1950-08-09 00:00:00,57,278,,2,
148991,1,"חוק להארכת תוקף של תקנות שעת חירום (אזורי בטחון), התש""י-1950",1950-08-09 00:00:00,57,280,,1,
150223,1,"חוק לעשיית דין בנאצים ובעוזריהם, התש""י-1950",1950-08-09 00:00:00,57,281,,5,
147162,1,"חוק גיל הנישואין, התש""י-1950",1950-08-09 00:00:00,57,286,,1,
149127,1,"חוק להארכת תוקף של תקנות שעת חרום (עבירות תנועה - דין חיילים) (מס. 3), התש""י-1950",1950-08-09 00:00:00,57,287,,3,
147466,1,"חוק לתיקון פקודת הירושה, התש""י-1950",1950-08-18 00:00:00,58,290,,6.5,"more then 1 bill in page, split num pages between them"
149052,1,"חוק להארכת תוקף של תקנות שעת חירום (חוקת השיפוט תש""ח) (מס. 2),התש""י-1950",1950-08-18 00:00:00,58,290,,6.5,"more then 1 bill in page, split num pages between them"
147691,1,"חוק המילווה העממי, התש""י-1950",1950-08-18 00:00:00,58,303,,2,
147680,1,"חוק המילווה (מוסדות כספיים), התש""י-1950",1950-08-18 00:00:00,58,305,,1,
148162,1,"חוק ערבויות מטעם המדינה, התש""י-1950",1950-08-18 00:00:00,58,306,,1,
148206,1,"חוק העיריות (הוראות שונות) (מס' 2), התש""י-1950",1950-08-18 00:00:00,58,307,,2,
147558,1,"חוק המועצות המקומיות (הוראות שונות), התש""י-1950",1950-08-18 00:00:00,58,309,,1.0,"more then 1 bill in page, split num pages between them"
148523,1,"חוק הרשויות המקומיות (אגרת העברת מקרקעים), התש""י-1950",1950-08-18 00:00:00,58,309,,1.0,"more then 1 bill in page, split num pages between them"
147248,1,"חוק להגנת הצומח (נזקי עזים), התש""י-1950",1950-08-18 00:00:00,58,311,,2,
148386,1,"חוק לתיקון פקודת מחלות בעלי-חיים, התש""י-1950",1950-08-18 00:00:00,58,313,,0.5,"more then 1 bill in page, split num pages between them"
148561,1,"חוק לתיקון פקודת הרועים (מתן רשיונות), התש""י-1950",1950-08-18 00:00:00,58,313,,0.5,"more then 1 bill in page, split num pages between them"
147499,1,"חוק לימוד חובה (תיקון) (מס' 2), התש""י-1950",1950-08-18 00:00:00,58,314,,1,
148889,1,"חוק תקציבי השירותים הדתיים היהודיים (תיקון), התש""י-1950",1950-08-18 00:00:00,58,315,,1,
147363,1,"חוק לתיקון פקודת החברות, התש""י-1950",1950-08-18 00:00:00,58,316,,2,
148867,1,"חוק תקציב הפיתוח לשנת 1950/51, התש""י-1950",1950-08-18 00:00:00,58,318,,1,"missing magazine, might be more pages"
147232,1,"חוק הגנת הדייר (שכירות משנה, אירוח וחילופים), התשי""א-1950",1950-11-02 00:00:00,60,2,,6,
148337,1,"חוק לתיקון פקודת שיווק פרי הדר, התשי""א-1950",1950-11-15 00:00:00,61,8,,2,
148149,1,"חוק לתיקון פקודת העדות, התשי""א-1950",1950-12-07 00:00:00,62,10,,0.5,"more then 1 bill in page, split num pages between them"
148735,1,"חוק לקביעת משכורתם של נשיא המדינה, חברי הממשלה, שופטי המדינה ומבקר המדינה, התשי""א-1951",1950-12-07 00:00:00,62,10,,0.5,"more then 1 bill in page, split num pages between them"
149040,1,"חוק לקיום תקפן של תקנות ההגנה (הוראת שעה), התשי""א-1950",1950-12-07 00:00:00,62,11,,1,
147922,1,"חוק מס נסיעות חוץ, התשי""א-1950",1950-12-07 00:00:00,62,12,,2,
148086,1,"חוק לתיקון פקודת עורכי-דין, התשי""א-1950",1950-12-07 00:00:00,62,14,,2,
148866,1,"חוק התקציב לשנת 1950/51 (תיקון), התשי""א-1950",1950-12-29 00:00:00,63,16,,10,
149003,1,"חוק לתיקון תקנות שעת חירום (עיבוד אדמות מוברות), התשי""א-1951",1951-01-12 00:00:00,64,26,,1,
146900,1,"חוק אשראי חוץ, התשי""א-1951",1951-01-12 00:00:00,64,27,,3,
148343,1,"חוק לתיקון פקודת הפטנטים והמדגמים, התשי""א-1951",1951-01-18 00:00:00,65,30,,4,
148036,1,"חוק לתיקון פקודת הסחורות הנטרפות ודמי-הצלה, התשי""א-1951",1951-01-25 00:00:00,66,34,,0.5,"more then 1 bill in page, split num pages between them"
150236,1,"חוק לתיקון פקודת הנמלים, התשי""א-1951",1951-01-25 00:00:00,66,34,,0.5,"more then 1 bill in page, split num pages between them"
147713,1,"חוק המילוות לפרדסנים (פיתוח), התשי""א-1951",1951-01-25 00:00:00,66,35,,3,
148990,1,"חוק להארכת תוקף של תקנות שעת חירום (אזורי בטחון), התשי""א-1951",1951-02-08 00:00:00,67,38,,2,
147314,1,"חוק למניעת הפקעת שערים וספסרות (שיפוט), התשי""א-1951",1951-02-15 00:00:00,68,40,,4,
146891,1,"חוק הארנונה לפיצוי נזקי מלחמה, התשי""א-1951",1951-02-15 00:00:00,68,44,,4.0,"more then 1 bill in page, split num pages between them"
147200,1,"חוק לתיקון פקודת הדרכים (רחבן והתווייתן), התשי""א-1951",1951-02-15 00:00:00,68,44,,4.0,"more then 1 bill in page, split num pages between them"
150179,1,"חוק נכסי המדינה, התשי""א-1951",1951-02-15 00:00:00,68,52,,3,
147948,1,"חוק המעבר (תיקון), התשי""א-1951",1951-02-15 00:00:00,68,55,,3,
147381,1,"חוק החיילים המשוחררים (החזרה לעבודה) (תיקון), התשי""א-1951",1951-03-08 00:00:00,69,58,,1,
146860,1,"חוק איגרות חוב למוכ""ז של ממשלת ארץ-ישראל, התשי""א-1951",1951-03-08 00:00:00,69,59,,1,
314366,1,"חוק לתיקון פקודת ועדות חקירה, התשי""א-1951",1951-03-08 00:00:00,69,60,,1,
160695,1,"חוק איסור אפיית לילה, התשי""א-1951",1951-03-08 00:00:00,69,61,,2,
174552,1,"חוק איגרות מדינת ישראל (מלווה העצמאות), התשי""א-1951",1951-03-08 00:00:00,69,63,,3,
148442,1,"חוק לתיקון פקודת רופאי שיניים, התשי""א-1951",1951-03-08 00:00:00,69,66,,2.0,"more then 1 bill in page, split num pages between them"
149007,1,"חוק להארכת תוקף של תקנות שעת חירום (אכסון במלון), התשי""א-1951",1951-08-03 00:00:00,69,66,,2.0,"more then 1 bill in page, split num pages between them"
148130,1,"חוק לעידוד השקעות הון (תיקון), התשי""א-1951",1951-03-15 00:00:00,70,70,,0.5,"more then 1 bill in page, split num pages between them"
150180,1,"חוק נכסי נפקדים (תיקון), התשי""א-1951",1951-03-15 00:00:00,70,70,,0.5,"more then 1 bill in page, split num pages between them"
147431,1,"חוק טבי-דולר, התשי""א-1951",1951-03-15 00:00:00,70,71,,3,
147199,1,"חוק לתיקון פקודת הדרכים ומסילות הברזל (הגנה ופיתוח), התשי""א-1951",1951-03-21 00:00:00,71,74,,4,
147300,1,"חוק ההתגוננות האזרחית, התשי""א-1951",1951-03-21 00:00:00,71,78,,14,
147837,1,"חוק מס הרכוש העירוני (הוראות שונות) (תיקון), התשי""א-1951",1951-04-05 00:00:00,72,92,,0.5,"more then 1 bill in page, split num pages between them"
148888,1,"חוק תקציבי השירותים הדתיים היהודיים (תיקון), התשי""א-1951",1951-04-05 00:00:00,72,92,,0.5,"more then 1 bill in page, split num pages between them"
147751,1,"חוק לתיקון פקודת מס הכנסה (תיקון), התשי""א-1951",1951-04-05 00:00:00,72,93,,0.3,"more then 1 bill in page, split num pages between them"
147886,1,"חוק לתיקון פקודת מס רווחי חברות (תיקון), התשי""א-1951",1951-04-05 00:00:00,72,93,,0.3,"more then 1 bill in page, split num pages between them"
147890,1,"חוק מס קליטה (תיקון), התשי""א-1951",1951-04-05 00:00:00,72,93,,0.3,"more then 1 bill in page, split num pages between them"
314389,1,"חוק לתיקון פקודת מס הכנסה, התשי""א-1951",1951-04-05 00:00:00,72,94,,2,
174529,1,"חוק התקציב (מס. 2), לשנת 1950/51, התשי""א-1951",1951-04-12 00:00:00,73,96,,8,
147947,1,"חוק המעבר לכנסת השניה, התשי""א-1951",1951-04-12 00:00:00,73,104,,4,
148577,1,"חוק שטרי-חסכון צמודי-דולר, התשי""א-1951",1951-04-19 00:00:00,74,108,,1,
147438,1,"חוק יום העצמאות (תיקון), התשי""א-1951",1951-04-19 00:00:00,74,109,,1,
147000,1,"חוק הבחירות לכנסת השניה, התשי""א-1951",1951-04-19 00:00:00,74,110,,6.5,"more then 1 bill in page, split num pages between them"
148161,1,"חוק ערבויות מטעם המדינה (תיקון), התשי""א-1951",1951-04-19 00:00:00,74,110,,6.5,"more then 1 bill in page, split num pages between them"
147004,1,"חוק לקביעת יום הבחירות לכנסת השניה, התשי""א-1951",1951-04-19 00:00:00,74,123,,3,
148864,1,"חוק התקציב (אפריל-ספטמבר 1951), התשי""א-1951",1951-05-26 00:00:00,75,126,,78,
148168,1,"חוק שעות עבודה ומנוחה, התשי""א-1951",1951-05-22 00:00:00,76,204,,6,
314518,1,"חוק הבחירות לכנסת השניה (תיקון), התשי""א-1951",1951-05-22 00:00:00,76,210,,2,
149051,1,"חוק להארכת תוקף של תקנות שעת חירום (חוקת השיפוט תש""ח), התשי""א-1951",1951-06-03 00:00:00,77,212,,1.0,"more then 1 bill in page, split num pages between them"
149126,1,"חוק להארכת תוקף של תקנות שעת חרום (עבירות תנועה - דין חיילים), התשי""א-1951",1951-06-03 00:00:00,77,212,,1.0,"more then 1 bill in page, split num pages between them"
149039,1,"חוק לקיום תקפן של תקנות ההגנה (הוראת שעה) (מס. 2), התשי""א-1951",1951-06-13 00:00:00,78,214,,0.5,"more then 1 bill in page, split num pages between them"
149093,1,"חוק להארכת תוקף של תקנות שעת חרום לתיקון תקנות ההגנה (כספים), התשי""א-1951",1951-06-13 00:00:00,78,214,,0.5,"more then 1 bill in page, split num pages between them"
147003,1,"חוק הבחירות לכנסת השניה (תיקון מס' 2), התשי""א-1951",1951-06-13 00:00:00,78,215,,3,
147001,1,"חוק הבחירות לכנסת השניה (תיקון מס' 3), התשי""א-1951",1951-06-28 00:00:00,79,218,,0.5,"more then 1 bill in page, split num pages between them"
147005,1,"חוק הבחירות לכנסת השניה (תיקון מס' 4), התשי""א-1951",1951-06-28 00:00:00,79,218,,0.5,"more then 1 bill in page, split num pages between them"
147183,1,"חוק בנק הדואר, התשי""א-1951",1951-06-28 00:00:00,79,219,,2,
148367,1,"חוק הפיקוח על עסקי ביטוח, התשי""א-1951",1951-06-28 00:00:00,79,221,,5,
148381,1,"חוק לתיקון פקודת מסילות הברזל הממשלתיות, התשי""א-1951",1951-06-28 00:00:00,79,226,,1.0,"more then 1 bill in page, split num pages between them"
150235,1,"חוק לתיקון פקודת הנמלים (מס' 2), התשי""א-1951",1951-06-28 00:00:00,79,226,,1.0,"more then 1 bill in page, split num pages between them"
163607,1,"חוק חסינות חברי הכנסת, זכויותיהם וחובותיהם, התשי""א-1951",1951-07-03 00:00:00,80,228,,2,
